"source_path"	"classification"	"repo_owner"	"repo_target_path"	"obsidian_target_folder"	"obsidian_note_title"	"ignored_artifact_target"	"retention_decision"	"privacy_risk"	"referrer_status"	"required_before_move"	"destructive_allowed_now"	"notes"
"docs/superpowers/notes/2026-05-27-agent-workflow-optimization-inventory.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Agent Workflow Optimization Inventory"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-27-asls-minimal-closeout-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Asls Minimal Closeout Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-27-handoff-productization-c0-source-of-truth.md"	"repo_stub_plus_obsidian"	"docs/product/productization.md; docs/agent/obsidian-handoff-contract.md"	"docs/superpowers/notes/2026-05-27-handoff-productization-c0-source-of-truth.md"	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization C0 Source Of Truth"	""	""	"medium"	"same_path_stub_required"	"create sanitized same-path stub after current owners cover stable claims"	"no"	"historical C0 productization scaffold with exact refs"
"docs/superpowers/notes/2026-05-27-p2c-b1-b2-truth-validation-closeout-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"P2c B1 B2 Truth Validation Closeout Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-27-p2c-synthetic-tier-b-review-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"P2c Synthetic Tier B Review Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-28-handoff-productization-consumer-migration-closeout.md"	"repo_stub_plus_obsidian"	"docs/product/productization.md; docs/product/run-provenance.md"	"docs/superpowers/notes/2026-05-28-handoff-productization-consumer-migration-closeout.md"	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization Consumer Migration Closeout"	""	""	"medium"	"same_path_stub_required"	"keep stub while phase closeout refs remain"	"no"	"consumer-migration closeout with private/history detail"
"docs/superpowers/notes/2026-05-28-handoff-productization-consumer-migration-review-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization Consumer Migration Review Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-28-handoff-productization-mvp-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization Mvp Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-28-handoff-productization-phase-closeout.md"	"repo_stub_plus_obsidian"	"docs/product/productization.md; docs/superpowers/specs/2026-05-28-product-priority-reset-decision-spec.md"	"docs/superpowers/notes/2026-05-28-handoff-productization-phase-closeout.md"	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization Phase Closeout"	""	""	"medium"	"same_path_stub_required"	"create sanitized same-path stub and retarget exact closeout refs"	"no"	"historical phase closeout, not current product owner"
"docs/superpowers/notes/2026-05-28-handoff-productization-step2-audit-spine-runtime-contract-closeout.md"	"repo_stub_plus_obsidian"	"docs/product/evidence-spine.md; docs/product/productization.md; docs/product/run-provenance.md"	"docs/superpowers/notes/2026-05-28-handoff-productization-step2-audit-spine-runtime-contract-closeout.md"	"XIC/10 Development History/Branch Diaries/"	"Handoff Productization Step2 Audit Spine Runtime Contract Closeout"	""	""	"medium"	"same_path_stub_required"	"keep stub while audit-spine runtime refs remain"	"no"	"runtime/audit spine closeout; durable rules now topic-owned"
"docs/superpowers/notes/2026-05-28-pr70-alignment-matrix-handoff-raw-validation-note.md"	"repo_keep_current"	"docs/product/alignment.md; docs/product/quant-matrix.md"	"docs/superpowers/notes/2026-05-28-pr70-alignment-matrix-handoff-raw-validation-note.md"	""	"Pr70 Alignment Matrix Handoff Raw Validation Note"	""	""	"medium"	"same_path_stub_required"	"keep retained validation oracle until exact spec refs are retargeted"	"no"	"PR70 alignment/matrix handoff retained validation oracle"
"docs/superpowers/notes/2026-05-28-qualitative-selection-acceptance-gate-note.md"	"repo_keep_current"	"same-path sanitized stub"	"docs/superpowers/notes/2026-05-28-qualitative-selection-acceptance-gate-note.md"	""	""	""	""	"medium"	"same_path_stub_required"	"update exact referrers to formal owner before removing stub"	"no"	"Phase 1 sanitized stub"
"docs/superpowers/notes/2026-05-28-tiered-backfill-machine-decision-implementation-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Tiered Backfill Machine Decision Implementation Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-provisional-backfill-candidate-gate-85raw-evidence-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Provisional Backfill Candidate Gate 85Raw Evidence Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-provisional-backfill-diagnostic-sidecar-pilot-validation-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Provisional Backfill Diagnostic Sidecar Pilot Validation Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-shared-peak-identity-context7-package-audit.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Shared Peak Identity Context7 Package Audit"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-shared-peak-identity-context7-task0-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Shared Peak Identity Context7 Task0 Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-shared-peak-identity-slice1-blast-radius-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Shared Peak Identity Slice1 Blast Radius Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-tier2-raw-trace-reread-producer-checkpoint-validation-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Tier2 Raw Trace Reread Producer Checkpoint Validation Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-29-tier2-sidecar-provenance-gate-checkpoint-validation-note.md"	"repo_stub_plus_obsidian"	"docs/product/backfill.md; docs/product/alignment.md; docs/product/run-provenance.md"	"docs/superpowers/notes/2026-05-29-tier2-sidecar-provenance-gate-checkpoint-validation-note.md"	"XIC/50 Validation Context/Interpretation Notes/"	"Tier2 Sidecar Provenance Gate Checkpoint Validation Note"	""	""	"medium"	"same_path_stub_required"	"keep stub after provenance-valid sidecar gate is topic-owned"	"no"	"Tier 2 sidecar provenance gate checkpoint"
"docs/superpowers/notes/2026-05-29-tier2-v0-coherence-diagnostic-validation-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Tier2 V0 Coherence Diagnostic Validation Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-05-30-shared-peak-identity-v2-diagnostic-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Shared Peak Identity V2 Diagnostic Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-c1a-baseline-module-consolidation-closeout-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"C1a Baseline Module Consolidation Closeout Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-c5-single-integration-entry-closeout-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"C5 Single Integration Entry Closeout Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-phase5-tier-c-pre-rollback-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Phase5 Tier C Pre Rollback Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-phase6-rollback-schema-deprecation-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Phase6 Rollback Schema Deprecation Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-phase6b-final-retirement-go-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Phase6b Final Retirement Go Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-phase7-linear-edge-deletion-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Phase7 Linear Edge Deletion Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-01-phase8-arbitrated-resolver-retirement-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Phase8 Arbitrated Resolver Retirement Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-asls-primary-matrix-value-85raw-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Asls Primary Matrix Value 85Raw Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-asls-primary-matrix-value-8raw-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Asls Primary Matrix Value 8Raw Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-c4-c6-region-foundation-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"C4 C6 Region Foundation Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-cross-sample-peak-group-public-behavior-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Cross Sample Peak Group Public Behavior Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-linear-edge-reference-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Linear Edge Reference Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-region-boundary-decision-deep-research-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Region Boundary Decision Deep Research Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-region-public-behavior-phase1-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Region Public Behavior Phase1 Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-selected-hypothesis-evidence-decision-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Selected Hypothesis Evidence Decision Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-02-selected-hypothesis-model-selection-characterization-map.md"	"repo_stub_plus_formal_doc"	"docs/product/peak-model-selection.md"	"docs/superpowers/notes/2026-06-02-selected-hypothesis-model-selection-characterization-map.md"	""	"Selected Hypothesis Model Selection Characterization Map"	""	""	"low"	"none"	"formal product rules moved to docs/product/peak-model-selection.md; old notes path is a same-path stub"	"no"	"notes-path durable invariant map promoted to product topic"
"docs/superpowers/notes/2026-06-02-selected-hypothesis-model-selection-production-candidate-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Selected Hypothesis Model Selection Production Candidate Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-03-full-untarget-peak-hypothesis-final-matrix-closeout.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Full Untarget Peak Hypothesis Final Matrix Closeout"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
"docs/superpowers/notes/2026-06-03-owner-quantitation-context-8raw-closeout.md"	"repo_stub_plus_obsidian"	"docs/product/quantitation-context.md; docs/product/quant-matrix.md"	"docs/superpowers/notes/2026-06-03-owner-quantitation-context-8raw-closeout.md"	"XIC/50 Validation Context/Interpretation Notes/"	"Owner Quantitation Context 8Raw Closeout"	""	""	"high"	"same_path_stub_required"	"keep sanitized stub after quantitation-context owner covers bounded margin rule"	"no"	"sample-level quantitation context closeout; stable rules now topic-owned"
"docs/superpowers/notes/2026-06-03-selected-envelope-gaussian15-overlay-shadow-note.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/10 Development History/Branch Diaries/"	"Selected Envelope Gaussian15 Overlay Shadow Note"	""	""	"medium"	"blocked"	"review for durable public claims, create owner/stub, scan referrers"	"no"	"historical note default"
